Year Start,Month Start,Day Start,Machine,Product,Tons,gen_idtypemaille,Year End,Month End,Day End,Hours
2027,8,30,P14,120448,10.244,4,2027,9,6,14.292
2027,9,20,P14,120448,17.789,4,2027,9,27,24.817
2027,10,4,P14,120448,51.093,4,2027,10,11,71.279
2027,10,11,P14,120448,63.128,4,2027,10,18,88.07
2027,10,18,P14,120448,39.014,4,2027,10,25,54.429
2027,10,25,P14,120448,38.262,4,2027,11,1,53.378
2027,11,1,P14,120448,44.678,4,2027,11,8,62.329
2027,12,13,P14,120448,32.302,4,2027,12,20,45.064
2027,12,27,P14,120448,29.464,4,2028,1,3,41.105
2026,8,31,P14,120450,9,4,2026,9,7,13.13
2026,9,14,P14,120450,9,4,2026,9,21,13.13
2026,10,5,P14,120450,12.721,4,2026,10,12,18.438
2026,11,2,P14,120450,12.738,4,2026,11,9,18.344
2026,11,30,P14,120450,9,4,2026,12,7,12.878
2026,12,14,P14,120450,9,4,2026,12,21,12.878
2027,1,4,P14,120450,9,4,2027,1,11,12.556
2027,1,18,P14,120450,11.912,4,2027,1,25,16.618
2027,2,15,P14,120450,12.922,4,2027,2,22,18.027
2027,3,15,P14,120450,10.21,4,2027,3,22,14.244
2027,4,5,P14,120450,9,4,2027,4,12,12.556
2027,4,19,P14,120450,9,4,2027,4,26,12.556
2027,5,10,P14,120450,9,4,2027,5,17,12.556
2027,6,28,P14,120450,9,4,2027,7,5,12.556
2027,7,19,P14,120450,10.096,4,2027,7,26,14.085
2026,8,31,P14,120451,9,4,2026,9,7,13.13
2026,11,30,P14,120451,11.924,4,2026,12,7,17.062
2027,2,22,P14,120451,9.486,4,2027,3,1,13.234
2027,4,5,P14,120451,9.498,4,2027,4,12,13.251
2026,9,21,P14,120453,9.815,4,2026,9,28,14.319
2026,11,2,P14,120453,9,4,2026,11,9,12.961
2026,12,14,P14,120453,10.188,4,2026,12,21,14.578
2027,1,18,P14,120453,9.202,4,2027,1,25,12.838
2027,3,1,P14,120453,9.118,4,2027,3,8,12.72
2027,4,5,P14,120453,9.194,4,2027,4,12,12.826
2027,5,17,P14,120453,11.114,4,2027,5,24,15.505
2027,6,28,P14,120453,9.734,4,2027,7,5,13.58
2027,11,15,P14,120453,1.415,4,2027,11,22,1.975
2026,8,10,P14,120532,10,4,2026,8,17,14.685
2026,8,31,P14,120532,12.628,4,2026,9,7,18.423
2026,9,14,P14,120532,10.18,4,2026,9,21,14.852
2026,9,28,P14,120532,9.01,4,2026,10,5,13.059
2026,10,5,P14,120532,11.504,4,2026,10,12,16.674
2026,11,2,P14,120532,9.426,4,2026,11,9,13.575
2026,11,9,P14,120532,12.722,4,2026,11,16,18.321
2026,11,16,P14,120532,10.945,4,2026,11,23,15.762
2026,11,23,P14,120532,9,4,2026,11,30,12.961
2026,11,30,P14,120532,9,4,2026,12,7,12.878
2026,12,14,P14,120532,9.405,4,2026,12,21,13.457
2026,12,21,P14,120532,9,4,2026,12,28,12.878
2026,12,28,P14,120532,9,4,2027,1,4,12.556
2027,1,4,P14,120532,9,4,2027,1,11,12.556
2027,1,11,P14,120532,12.238,4,2027,1,18,17.074
2027,1,25,P14,120532,9,4,2027,2,1,12.556
2027,2,1,P14,120532,9,4,2027,2,8,12.556
2027,2,8,P14,120532,13.914,4,2027,2,15,19.412
2027,3,8,P14,120532,10.63,4,2027,3,15,14.83
2027,3,22,P14,120532,9,4,2027,3,29,12.556
2027,4,12,P14,120532,9,4,2027,4,19,12.556
2027,4,19,P14,120532,9,4,2027,4,26,12.556
2027,5,3,P14,120532,9,4,2027,5,10,12.556
2027,5,31,P14,120532,13.32,4,2027,6,7,18.583
2027,6,28,P14,120532,18.857,4,2027,7,5,26.308
2027,7,12,P14,120532,10.035,4,2027,7,19,14
2026,11,2,P14,120536,12.017,4,2026,11,9,17.306
2027,3,1,P14,120536,9,4,2027,3,8,12.556
2027,6,7,P14,120536,9.09,4,2027,6,14,12.681
2026,8,3,P14,280090,8.999,4,2026,8,10,13.215
2026,9,28,P14,280090,9.434,4,2026,10,5,13.674
2026,11,9,P14,280090,9,4,2026,11,16,12.961
2026,11,30,P14,280090,9,4,2026,12,7,12.878
2027,1,4,P14,280090,10.25,4,2027,1,11,14.3
2027,2,8,P14,280090,12.43,4,2027,2,15,17.341
2027,3,1,P14,280090,15.69,4,2027,3,8,21.889
2027,3,29,P14,280090,9,4,2027,4,5,12.556
2027,4,5,P14,280090,9,4,2027,4,12,12.556
2027,4,19,P14,280090,11.55,4,2027,4,26,16.113
2027,5,31,P14,280090,17.62,4,2027,6,7,24.581
2027,6,28,P14,280090,9,4,2027,7,5,12.556
2027,7,5,P14,280090,9,4,2027,7,12,12.556
2027,7,12,P14,280090,9,4,2027,7,19,12.556
2026,8,3,P14,280107,17.502,4,2026,8,10,25.702
2027,3,8,P14,280107,10.556,4,2027,3,15,14.727
2027,3,29,P14,280107,19.153,4,2027,4,5,26.72
2027,5,3,P14,280107,19.298,4,2027,5,10,26.923
2027,7,19,P14,280107,26.72,4,2027,7,26,37.277
2027,8,2,P14,280107,9.29,4,2027,8,9,12.96
2027,8,30,P14,280107,9,4,2027,9,6,12.556
2027,9,6,P14,280107,9,4,2027,9,13,12.556
2027,9,13,P14,280107,9,4,2027,9,20,12.556
2027,9,20,P14,280107,7.74,4,2027,9,27,10.798
2027,10,4,P14,280107,23.464,4,2027,10,11,32.734
2027,10,18,P14,280107,8.55,4,2027,10,25,11.928
2027,11,1,P14,280107,7.64,4,2027,11,8,10.658
2027,12,20,P14,280107,15.45,4,2027,12,27,21.554
2026,9,14,P14,280164,9.408,4,2026,9,21,13.725
2026,11,9,P14,280164,13.32,4,2026,11,16,19.182
2026,12,21,P14,280164,9,4,2026,12,28,12.878
2027,1,18,P14,280164,10.33,4,2027,1,25,14.411
2027,4,19,P14,280164,10.97,4,2027,4,26,15.304
2027,5,24,P14,280164,10.47,4,2027,5,31,14.607
2027,6,21,P14,280164,9,4,2027,6,28,12.556
2027,7,5,P14,280164,12.61,4,2027,7,12,17.592
2026,8,10,P14,280345,18.608,4,2026,8,17,27.326
2026,8,31,P14,280345,11.018,4,2026,9,7,16.074
2026,9,14,P14,280345,11.74,4,2026,9,21,17.128
2026,9,28,P14,280345,9,4,2026,10,5,13.045
2026,10,5,P14,280345,10.81,4,2026,10,12,15.668
2026,11,2,P14,280345,9,4,2026,11,9,12.961
2026,11,16,P14,280345,9,4,2026,11,23,12.961
2026,11,30,P14,280345,9,4,2026,12,7,12.878
2026,12,14,P14,280345,12.42,4,2026,12,21,17.771
2027,1,4,P14,280345,9,4,2027,1,11,12.556
2027,1,18,P14,280345,13.48,4,2027,1,25,18.806
2027,2,8,P14,280345,9.12,4,2027,2,15,12.723
2027,2,22,P14,280345,9,4,2027,3,1,12.556
2027,3,1,P14,280345,9,4,2027,3,8,12.556
2027,3,15,P14,280345,10.58,4,2027,3,22,14.76
2027,4,5,P14,280345,9.46,4,2027,4,12,13.198
2027,4,19,P14,280345,9.82,4,2027,4,26,13.7
2027,5,3,P14,280345,10.45,4,2027,5,10,14.579
2027,5,17,P14,280345,10.78,4,2027,5,24,15.039
2027,5,31,P14,280345,12.18,4,2027,6,7,16.992
2027,6,14,P14,280345,9,4,2027,6,21,12.556
2027,6,21,P14,280345,9,4,2027,6,28,12.556
2027,7,5,P14,280345,9,4,2027,7,12,12.556
2027,7,19,P14,280345,14.41,4,2027,7,26,20.103
2027,8,9,P14,280345,5.82,4,2027,8,16,8.119
2027,8,16,P14,280345,5.82,4,2027,8,23,8.119
2027,8,23,P14,280345,5.87,4,2027,8,30,8.189
2027,8,30,P14,280345,6.11,4,2027,9,6,8.524
2027,9,6,P14,280345,6.12,4,2027,9,13,8.538
2027,9,13,P14,280345,6.12,4,2027,9,20,8.538
2027,9,20,P14,280345,6.12,4,2027,9,27,8.538
2027,9,27,P14,280345,6.28,4,2027,10,4,8.761
2027,10,4,P14,280345,6.31,4,2027,10,11,8.803
2027,10,11,P14,280345,6.31,4,2027,10,18,8.803
2027,10,18,P14,280345,6.31,4,2027,10,25,8.803
2027,10,25,P14,280345,5.7,4,2027,11,1,7.952
2027,11,1,P14,280345,5.22,4,2027,11,8,7.282
2027,11,8,P14,280345,5.18,4,2027,11,15,7.227
2027,11,15,P14,280345,10.36,4,2027,11,22,14.453
2027,11,29,P14,280345,4.68,4,2027,12,6,6.529
2027,12,6,P14,280345,4.62,4,2027,12,13,6.445
2027,12,13,P14,280345,4.62,4,2027,12,20,6.445
2027,12,20,P14,280345,4.62,4,2027,12,27,6.445
2027,12,27,P14,280345,7.16,4,2028,1,3,9.989
2027,11,29,P14,280347,0.87,4,2027,12,6,1.214
2027,12,6,P14,280347,0.766,4,2027,12,13,1.069
2027,12,13,P14,280347,0.74,4,2027,12,20,1.032
2027,12,20,P14,280347,0.74,4,2027,12,27,1.032
2027,12,27,P14,280347,0.74,4,2028,1,3,1.032
2027,10,11,P14,280347,0.69,4,2027,10,18,0.963
2027,10,18,P14,280347,0.69,4,2027,10,25,0.963
2027,10,25,P14,280347,0.69,4,2027,11,1,0.963
2027,11,1,P14,280347,0.778,4,2027,11,8,1.085
2027,11,8,P14,280347,0.856,4,2027,11,15,1.194
2027,11,15,P14,280347,1.74,4,2027,11,22,2.427
2027,8,30,P14,280347,0.682,4,2027,9,6,0.951
2027,9,6,P14,280347,0.906,4,2027,9,13,1.264
2027,9,13,P14,280347,0.87,4,2027,9,20,1.214
2027,9,20,P14,280347,0.87,4,2027,9,27,1.214
2027,9,27,P14,280347,0.87,4,2027,10,4,1.214
2027,10,4,P14,280347,0.726,4,2027,10,11,1.013
2027,7,5,P14,280347,9,4,2027,7,12,12.556
2027,4,26,P14,280347,10.882,4,2027,5,3,15.181
2027,5,10,P14,280347,10.48,4,2027,5,17,14.621
2027,5,17,P14,280347,58.144,4,2027,5,24,81.117
2027,5,24,P14,280347,82.707,4,2027,5,31,115.384
2027,3,22,P14,280347,9.906,4,2027,3,29,13.82
2027,4,12,P14,280347,9.36,4,2027,4,19,13.058
2027,2,8,P14,280347,9.42,4,2027,2,15,13.142
2027,2,22,P14,280347,9,4,2027,3,1,12.556
2027,3,8,P14,280347,9,4,2027,3,15,12.556
2027,1,4,P14,280347,9,4,2027,1,11,12.556
2027,1,11,P14,280347,9,4,2027,1,18,12.556
2027,1,25,P14,280347,10.1,4,2027,2,1,14.09
2026,11,16,P14,280347,10.522,4,2026,11,23,15.153
2026,12,7,P14,280347,9,4,2026,12,14,12.878
2026,12,14,P14,280347,9,4,2026,12,21,12.878
2026,10,5,P14,280347,14.6,4,2026,10,12,21.162
2026,11,2,P14,280347,9,4,2026,11,9,12.961
2026,8,31,P14,280347,9,4,2026,9,7,13.13
2026,9,14,P14,280347,11.406,4,2026,9,21,16.64
2026,8,10,P14,280347,19.919,4,2026,8,17,29.251
2026,8,10,P14,280478,30,4,2026,8,17,44.055
2026,8,31,P14,280478,19.567,4,2026,9,7,28.547
2026,9,14,P14,280478,15.95,4,2026,9,21,23.27
2026,9,28,P14,280478,15.47,4,2026,10,5,22.423
2026,10,5,P14,280478,14.95,4,2026,10,12,21.669
2026,11,2,P14,280478,13.51,4,2026,11,9,19.456
2026,11,9,P14,280478,14.44,4,2026,11,16,20.795
2026,11,16,P14,280478,17.33,4,2026,11,23,24.957
2026,11,23,P14,280478,14.61,4,2026,11,30,21.039
2026,11,30,P14,280478,16.82,4,2026,12,7,24.067
2026,12,7,P14,280478,16.75,4,2026,12,14,23.967
2026,12,14,P14,280478,16.48,4,2026,12,21,23.581
2026,12,21,P14,280478,14.94,4,2026,12,28,21.377
2026,12,28,P14,280478,13.71,4,2027,1,4,19.127
2027,1,4,P14,280478,13.71,4,2027,1,11,19.127
2027,1,11,P14,280478,13.68,4,2027,1,18,19.085
2027,1,18,P14,280478,14.96,4,2027,1,25,20.871
2027,1,25,P14,280478,14.96,4,2027,2,1,20.871
2027,2,1,P14,280478,14.94,4,2027,2,8,20.843
2027,2,8,P14,280478,14.91,4,2027,2,15,20.801
2027,2,15,P14,280478,14.9,4,2027,2,22,20.787
2027,2,22,P14,280478,16.22,4,2027,3,1,22.628
2027,3,1,P14,280478,15.9,4,2027,3,8,22.182
2027,3,8,P14,280478,15.86,4,2027,3,15,22.126
2027,3,15,P14,280478,15.53,4,2027,3,22,21.666
2027,3,22,P14,280478,17.26,4,2027,3,29,24.079
2027,3,29,P14,280478,17.18,4,2027,4,5,23.968
2027,4,5,P14,280478,16.57,4,2027,4,12,23.117
2027,4,12,P14,280478,16.53,4,2027,4,19,23.061
2027,4,19,P14,280478,14.08,4,2027,4,26,19.643
2027,4,26,P14,280478,14.05,4,2027,5,3,19.601
2027,5,3,P14,280478,14.05,4,2027,5,10,19.601
2027,5,10,P14,280478,14.02,4,2027,5,17,19.559
2027,5,17,P14,280478,13.98,4,2027,5,24,19.503
2027,5,24,P14,280478,17.21,4,2027,5,31,24.009
2027,5,31,P14,280478,17.24,4,2027,6,7,24.051
2027,6,7,P14,280478,17.22,4,2027,6,14,24.023
2027,6,14,P14,280478,17.16,4,2027,6,21,23.94
2027,6,28,P14,280478,24.17,4,2027,7,5,33.719
2027,7,5,P14,280478,24.13,4,2027,7,12,33.664
2027,7,12,P14,280478,23.77,4,2027,7,19,33.161
2027,7,19,P14,280478,15.97,4,2027,7,26,22.28
2027,7,26,P14,280478,15.97,4,2027,8,2,22.28
2027,8,2,P14,280478,15.29,4,2027,8,9,21.331
2027,11,22,P14,280478,16.486,4,2027,11,29,23
2026,8,3,P14,280572,57.78,4,2026,8,10,84.851
2026,9,21,P14,280572,85.057,4,2026,9,28,124.092
2026,9,28,P14,280572,18,4,2026,10,5,26.09
2026,11,9,P14,280572,19.381,4,2026,11,16,27.911
2026,11,16,P14,280572,38.083,4,2026,11,23,54.844
2026,12,7,P14,280572,37.903,4,2026,12,14,54.234
2027,1,4,P14,280572,32.814,4,2027,1,11,45.779
2027,1,11,P14,280572,22.593,4,2027,1,18,31.519
2027,1,18,P14,280572,24.568,4,2027,1,25,34.275
2027,1,25,P14,280572,55.982,4,2027,2,1,78.1
2027,2,1,P14,280572,18,4,2027,2,8,25.112
2027,2,15,P14,280572,37.834,4,2027,2,22,52.782
2027,2,22,P14,280572,33.109,4,2027,3,1,46.19
2027,3,1,P14,280572,22.536,4,2027,3,8,31.44
2027,3,8,P14,280572,22.34,4,2027,3,15,31.166
2027,3,15,P14,280572,22.34,4,2027,3,22,31.166
2027,3,22,P14,280572,23.462,4,2027,3,29,32.731
2027,3,29,P14,280572,24.048,4,2027,4,5,33.549
2027,4,5,P14,280572,25.6,4,2027,4,12,35.714
2027,4,12,P14,280572,31.134,4,2027,4,19,43.434
2027,4,19,P14,280572,20.066,4,2027,4,26,27.994
2027,4,26,P14,280572,23.4,4,2027,5,3,32.645
2027,5,10,P14,280572,39.707,4,2027,5,17,55.395
2027,5,31,P14,280572,18,4,2027,6,7,25.112
2027,6,7,P14,280572,22.638,4,2027,6,14,31.582
2027,6,14,P14,280572,19.234,4,2027,6,21,26.833
2027,6,21,P14,280572,18.594,4,2027,6,28,25.94
2027,7,12,P14,280572,20.864,4,2027,7,19,29.107
2027,7,26,P14,280572,24.36,4,2027,8,2,33.984
2027,8,2,P14,280572,24.88,4,2027,8,9,34.71
2027,8,9,P14,280572,24.95,4,2027,8,16,34.807
2027,8,16,P14,280572,24.95,4,2027,8,23,34.807
2027,8,23,P14,280572,24.3,4,2027,8,30,33.901
2027,8,30,P14,280572,21.61,4,2027,9,6,30.148
2027,9,6,P14,280572,21.22,4,2027,9,13,29.604
2027,9,13,P14,280572,21.22,4,2027,9,20,29.604
2027,9,20,P14,280572,21.22,4,2027,9,27,29.604
2027,10,11,P14,280572,20.88,4,2027,10,18,29.129
2027,10,18,P14,280572,20.88,4,2027,10,25,29.129
2027,10,25,P14,280572,28.713,4,2027,11,1,40.057
2027,11,1,P14,280572,11.007,4,2027,11,8,15.356
2027,11,8,P14,280572,19.49,4,2027,11,15,27.19
2027,11,15,P14,280572,38.98,4,2027,11,22,54.381
2027,12,13,P14,280572,20.15,4,2027,12,20,28.111
2027,12,20,P14,280572,20.15,4,2027,12,27,28.111
2027,12,27,P14,280572,21.37,4,2028,1,3,29.813
2027,3,22,P14,280576,20.288,4,2027,3,29,28.304
2027,4,5,P14,280576,13.695,4,2027,4,12,19.106
2027,4,12,P14,280576,14.669,4,2027,4,19,20.464
2027,4,26,P14,280576,10.621,4,2027,5,3,14.817
2027,2,8,P14,280576,29.63,4,2027,2,15,41.336
2027,2,15,P14,280576,15.944,4,2027,2,22,22.243
2027,2,22,P14,280576,10,4,2027,3,1,13.951
2027,3,8,P14,280576,20.878,4,2027,3,15,29.127
2027,3,15,P14,280576,10.56,4,2027,3,22,14.732
2027,1,11,P14,280576,42.876,4,2027,1,18,59.816
2026,11,30,P14,280576,10.978,4,2026,12,7,15.708
2026,12,7,P14,280576,10,4,2026,12,14,14.309
2026,12,14,P14,280576,13.77,4,2026,12,21,19.703
2026,11,30,P14,280578,14.893,4,2026,12,7,21.31
2027,1,18,P14,280578,10,4,2027,1,25,13.951
2027,2,1,P14,280578,12.541,4,2027,2,8,17.495
2027,2,8,P14,280578,10.58,4,2027,2,15,14.76
2027,2,22,P14,280578,10,4,2027,3,1,13.951
2027,3,8,P14,280578,10,4,2027,3,15,13.951
2027,3,15,P14,280578,10,4,2027,3,22,13.951
2027,3,29,P14,280578,11.126,4,2027,4,5,15.522
2026,8,31,P14,280581,10,4,2026,9,7,14.589
2026,9,14,P14,280581,20.928,4,2026,9,21,30.532
2026,11,9,P14,280581,26.728,4,2026,11,16,38.49
2026,12,7,P14,280581,25.86,4,2026,12,14,37.002
2027,1,11,P14,280581,10,4,2027,1,18,13.951
2027,1,25,P14,280581,23.212,4,2027,2,1,32.383
2027,2,1,P14,280581,40.094,4,2027,2,8,55.934
2027,2,8,P14,280581,13.25,4,2027,2,15,18.485
2027,2,15,P14,280581,13.298,4,2027,2,22,18.552
2027,2,22,P14,280581,13.572,4,2027,3,1,18.934
2027,3,1,P14,280581,13.918,4,2027,3,8,19.417
2027,3,8,P14,280581,13.99,4,2027,3,15,19.517
2027,3,15,P14,280581,15.076,4,2027,3,22,21.033
2027,3,22,P14,280581,18.68,4,2027,3,29,26.061
2027,3,29,P14,280581,10,4,2027,4,5,13.951
2027,4,5,P14,280581,11.237,4,2027,4,12,15.677
2027,4,12,P14,280581,13.51,4,2027,4,19,18.848
2027,4,19,P14,280581,13.448,4,2027,4,26,18.761
2027,4,26,P14,280581,13.17,4,2027,5,3,18.373
2027,5,3,P14,280581,37.407,4,2027,5,10,52.186
2027,5,10,P14,280581,20.047,4,2027,5,17,27.967
2027,5,31,P14,280581,12.614,4,2027,6,7,17.598
2027,6,7,P14,280581,22.98,4,2027,6,14,32.059
2027,6,14,P14,280581,10,4,2027,6,21,13.951
2027,6,21,P14,280581,31.446,4,2027,6,28,43.869
2027,7,5,P14,280581,17.258,4,2027,7,12,24.077
2027,7,19,P14,280581,28.222,4,2027,7,26,39.373
2027,8,2,P14,280581,17.534,4,2027,8,9,24.461
2027,8,9,P14,280581,15.69,4,2027,8,16,21.889
2027,8,16,P14,280581,15.754,4,2027,8,23,21.978
2027,8,23,P14,280581,16.284,4,2027,8,30,22.718
2027,8,30,P14,280581,17.438,4,2027,9,6,24.328
2027,9,6,P14,280581,17.67,4,2027,9,13,24.651
2027,9,13,P14,280581,17.67,4,2027,9,20,24.651
2027,9,20,P14,280581,16.97,4,2027,9,27,23.675
2027,10,4,P14,280581,13.388,4,2027,10,11,18.677
2027,10,11,P14,280581,13.382,4,2027,10,18,18.669
2027,10,18,P14,280581,13.58,4,2027,10,25,18.945
2027,10,25,P14,280581,14.512,4,2027,11,1,20.246
2027,11,1,P14,280581,15.228,4,2027,11,8,21.244
2027,11,8,P14,280581,15.34,4,2027,11,15,21.401
2027,11,15,P14,280581,30.644,4,2027,11,22,42.751
2027,12,20,P14,280581,15.168,4,2027,12,27,21.161
2027,12,27,P14,280581,15.38,4,2028,1,3,21.456
2026,8,3,P14,280601,9.899,4,2026,8,10,14.537
2026,8,31,P14,280601,16.369,4,2026,9,7,23.881
2026,9,14,P14,280601,9.688,4,2026,9,21,14.134
2026,9,28,P14,280601,9.544,4,2026,10,5,13.833
2026,11,9,P14,280601,14.124,4,2026,11,16,20.34
2026,11,30,P14,280601,9.932,4,2026,12,7,14.211
2026,12,14,P14,280601,15.356,4,2026,12,21,21.972
2027,1,4,P14,280601,10.47,4,2027,1,11,14.607
2027,1,18,P14,280601,9.8,4,2027,1,25,13.672
2027,2,1,P14,280601,9.68,4,2027,2,8,13.504
2027,2,15,P14,280601,9.356,4,2027,2,22,13.052
2027,3,1,P14,280601,9.066,4,2027,3,8,12.648
2027,3,15,P14,280601,9.412,4,2027,3,22,13.131
2027,3,29,P14,280601,10.084,4,2027,4,5,14.068
2027,4,12,P14,280601,10.052,4,2027,4,19,14.023
2027,4,26,P14,280601,14.914,4,2027,5,3,20.806
2027,5,17,P14,280601,9.308,4,2027,5,24,12.985
2027,5,31,P14,280601,13.178,4,2027,6,7,18.384
2027,6,21,P14,280601,13.142,4,2027,6,28,18.334
2027,7,12,P14,280601,9,4,2027,7,19,12.556
2027,7,26,P14,280601,9.65,4,2027,8,2,13.463
2027,8,9,P14,280601,4.88,4,2027,8,16,6.808
2027,8,16,P14,280601,4.888,4,2027,8,23,6.819
2027,8,23,P14,280601,4.906,4,2027,8,30,6.844
2027,8,30,P14,280601,4.91,4,2027,9,6,6.85
2027,9,6,P14,280601,4.91,4,2027,9,13,6.85
2027,9,13,P14,280601,4.918,4,2027,9,20,6.861
2027,9,20,P14,280601,4.512,4,2027,9,27,6.295
2027,9,27,P14,280601,4.346,4,2027,10,4,6.063
2027,10,4,P14,280601,4.33,4,2027,10,11,6.041
2027,10,11,P14,280601,4.33,4,2027,10,18,6.041
2027,10,18,P14,280601,4.37,4,2027,10,25,6.097
2027,10,25,P14,280601,4.412,4,2027,11,1,6.155
2027,11,1,P14,280601,4.428,4,2027,11,8,6.177
2027,11,8,P14,280601,4.43,4,2027,11,15,6.18
2027,11,15,P14,280601,6.838,4,2027,11,22,9.54
2027,11,29,P14,280601,1.594,4,2027,12,6,2.224
2027,12,6,P14,280601,1.52,4,2027,12,13,2.121
2027,12,13,P14,280601,1.52,4,2027,12,20,2.121
2027,12,20,P14,280601,1.792,4,2027,12,27,2.5
2027,12,27,P14,280601,1.972,4,2028,1,3,2.751
2026,8,10,P14,280602,9,4,2026,8,17,13.217
2026,8,31,P14,280602,11.72,4,2026,9,7,17.099
2026,9,28,P14,280602,11.082,4,2026,10,5,16.063
2026,11,2,P14,280602,9.714,4,2026,11,9,13.989
2026,11,16,P14,280602,9.994,4,2026,11,23,14.392
2026,11,30,P14,280602,9.876,4,2026,12,7,14.131
2026,12,14,P14,280602,14.804,4,2026,12,21,21.182
2027,1,4,P14,280602,10.01,4,2027,1,11,13.965
2027,1,18,P14,280602,9.002,4,2027,1,25,12.559
2027,2,1,P14,280602,9,4,2027,2,8,12.556
2027,2,15,P14,280602,9,4,2027,2,22,12.556
2027,3,1,P14,280602,9.026,4,2027,3,8,12.592
2027,3,15,P14,280602,9.546,4,2027,3,22,13.318
2027,3,29,P14,280602,9.796,4,2027,4,5,13.666
2027,4,12,P14,280602,9,4,2027,4,19,12.556
2027,4,19,P14,280602,15.32,4,2027,4,26,21.373
2027,5,17,P14,280602,9.928,4,2027,5,24,13.85
2027,5,31,P14,280602,9.102,4,2027,6,7,12.698
2027,6,14,P14,280602,9.118,4,2027,6,21,12.72
2027,6,28,P14,280602,9.174,4,2027,7,5,12.799
2027,7,12,P14,280602,10.262,4,2027,7,19,14.316
2027,7,26,P14,280602,9.25,4,2027,8,2,12.905
2027,8,9,P14,280602,4.572,4,2027,8,16,6.378
2027,8,16,P14,280602,4.594,4,2027,8,23,6.409
2027,8,23,P14,280602,4.68,4,2027,8,30,6.529
2027,8,30,P14,280602,4.716,4,2027,9,6,6.579
2027,9,6,P14,280602,4.72,4,2027,9,13,6.585
2027,9,13,P14,280602,4.72,4,2027,9,20,6.585
2027,9,20,P14,280602,4.624,4,2027,9,27,6.451
2027,9,27,P14,280602,4.632,4,2027,10,4,6.462
2027,10,4,P14,280602,4.6,4,2027,10,11,6.417
2027,10,11,P14,280602,4.534,4,2027,10,18,6.325
2027,10,18,P14,280602,4.48,4,2027,10,25,6.25
2027,10,25,P14,280602,4.446,4,2027,11,1,6.203
2027,11,1,P14,280602,4.44,4,2027,11,8,6.194
2027,11,8,P14,280602,4.44,4,2027,11,15,6.194
2027,11,15,P14,280602,9.378,4,2027,11,22,13.083
2027,11,29,P14,280602,5.154,4,2027,12,6,7.19
2027,12,6,P14,280602,5.18,4,2027,12,13,7.227
2027,12,13,P14,280602,5.18,4,2027,12,20,7.227
2027,12,20,P14,280602,5.004,4,2027,12,27,6.981
2027,12,27,P14,280602,4.912,4,2028,1,3,6.853
2026,9,14,P14,570468,10,4,2026,9,21,14.589
2026,9,28,P14,570468,10,4,2026,10,5,14.494
2026,11,2,P14,570468,13.33,4,2026,11,9,19.196
2026,11,16,P14,570468,13.84,4,2026,11,23,19.931
2026,12,7,P14,570468,10.91,4,2026,12,14,15.611
2027,1,18,P15,120436,14.942,4,2027,1,25,27.67
2027,5,31,P15,120436,10,4,2027,6,7,18.519
2027,3,8,P15,120448,12.744,4,2027,3,15,23.6
2027,5,17,P15,120448,19.636,4,2027,5,24,36.363
2026,9,14,P15,120463,14.893,4,2026,9,21,27.58
2027,8,30,P15,120463,1.66,4,2027,9,6,3.074
2027,9,6,P15,120463,1.75,4,2027,9,13,3.241
2027,10,4,P15,120463,7.9,4,2027,10,11,14.63
2027,8,30,P15,241283,21.313,4,2027,9,6,39.468
2027,9,6,P15,241283,18.16,4,2027,9,13,33.63
2027,12,20,P15,280103,30.681,4,2027,12,27,56.817
2027,12,27,P15,280103,42.806,4,2028,1,3,79.27
2027,9,13,P15,280104,25.826,4,2027,9,20,47.826
2027,8,9,P15,280104,24,4,2027,8,16,44.444
2027,8,16,P15,280104,24,4,2027,8,23,44.444
2027,8,23,P15,280104,24,4,2027,8,30,44.444
2027,5,10,P15,280104,26.814,4,2027,5,17,49.656
2027,1,11,P15,280107,12.704,4,2027,1,18,23.526
2027,6,21,P15,280107,9.204,4,2027,6,28,17.044
2027,8,16,P15,280169,18,4,2027,8,23,33.333
2027,9,6,P15,280169,18,4,2027,9,13,33.333
2027,9,13,P15,280169,18,4,2027,9,20,33.333
2027,8,16,P15,280212,18,4,2027,8,23,33.333
2027,8,23,P15,280212,18,4,2027,8,30,33.333
2027,9,6,P15,280212,19.216,4,2027,9,13,35.585
2027,9,13,P15,280212,23.494,4,2027,9,20,43.507
2026,8,17,P15,280264,30.893,4,2026,8,24,57.21
2027,2,15,P15,280264,62.14,4,2027,2,22,115.074
2026,9,7,P15,280318,3.251,4,2026,9,14,6.02
2026,8,24,P15,280323,18,4,2026,8,31,33.333
2027,1,25,P15,280324,25.592,4,2027,2,1,47.393
2027,1,18,P15,280344,18,4,2027,1,25,33.333
2027,5,17,P15,280344,22.694,4,2027,5,24,42.026
2027,12,20,P15,280348,28.179,4,2027,12,27,52.183
2027,12,27,P15,280348,17.401,4,2028,1,3,32.225
2027,10,4,P15,280348,3.461,4,2027,10,11,6.409
2027,8,9,P15,280348,2.841,4,2027,8,16,5.26
2027,8,30,P15,280348,0.69,4,2027,9,6,1.278
2027,9,6,P15,280348,0.72,4,2027,9,13,1.333
2027,5,31,P15,280348,18,4,2027,6,7,33.333
2027,6,14,P15,280348,48.966,4,2027,6,21,90.679
2027,5,10,P15,280348,18,4,2027,5,17,33.333
2027,1,11,P15,280348,18,4,2027,1,18,33.333
