line,sku,is_double_line,first_run,last_run,n_runs,hrs,kg,rate_kgph,rate_p20,rate_p80,oee_mean_hw,recent_n_runs,recent_hrs,recent_kg,recent_rate_kgph,recent_rate_p20,recent_rate_p80,recent_oee_mean_hw,low_evidence,capable,calc_rate_kgph,in_capability_table,measured_over_calc,recent_over_calc
P11,120451,False,2020-02-26,2020-02-26,1,24.0,18112.0,754.6,754.6,754.6,0.6719,,,,,,,,True,0.0,770.0,True,0.98,
P11,120452,False,2018-03-14,2018-05-14,2,32.5,22092.0,679.8,656.4,721.1,0.6052,,,,,,,,True,,,False,,
P11,120453,False,2018-01-29,2020-02-16,2,47.0,30259.0,643.8,489.4,758.2,0.5732,,,,,,,,True,0.0,770.0,True,0.836,
P11,120463,False,2018-02-12,2018-02-12,1,27.0,21806.0,807.6,807.6,807.6,0.7191,,,,,,,,True,0.0,770.0,True,1.049,
P11,120464,False,2018-02-12,2025-12-07,38,2160.7,1654955.0,765.9,663.9,880.6,0.6819,4.0,128.0,107100.0,836.7,776.3,888.4,0.7449,False,,,False,,
P11,120532,False,2018-01-23,2020-06-05,4,85.0,56177.0,660.9,602.3,743.2,0.5884,,,,,,,,False,0.0,770.0,True,0.858,
P11,120536,False,2018-01-30,2020-05-14,3,79.9,53295.0,667.0,563.9,769.0,0.5939,,,,,,,,False,0.0,770.0,True,0.866,
P11,241283,False,2018-06-18,2026-07-22,33,1064.2,826763.0,776.9,692.2,829.7,0.6917,5.0,219.0,165627.0,756.3,665.3,838.4,0.6733,False,1.0,770.0,True,1.009,0.982
P11,241287,False,2020-02-21,2025-09-26,20,746.7,536730.0,718.8,610.9,809.6,0.64,5.0,156.0,108578.0,696.0,526.4,869.0,0.6197,False,,,False,,
P11,241288,False,2018-01-09,2025-02-18,28,1195.6,904281.0,756.3,667.7,852.6,0.6734,1.0,48.0,35021.0,729.6,729.6,729.6,0.6496,False,,,False,,
P11,241658,False,2018-01-03,2018-01-03,1,12.0,5833.0,486.1,486.1,486.1,0.4328,,,,,,,,True,,,False,,
P11,242027,False,2018-01-15,2019-07-17,15,766.5,614171.0,801.3,717.2,885.6,0.7134,,,,,,,,False,,,False,,
P11,242030,False,2018-01-02,2019-02-07,7,226.0,193778.0,857.4,827.0,909.4,0.7634,,,,,,,,False,,,False,,
P11,251200,False,2020-06-21,2026-08-23,16,659.5,488264.0,740.4,620.2,826.2,0.6591,8.0,281.5,203785.0,723.9,621.2,869.2,0.6445,False,1.0,770.0,True,0.962,0.94
P11,280003,False,2018-04-02,2018-04-03,2,32.0,17985.0,562.0,186.5,718.5,0.5004,,,,,,,,True,,,False,,
P11,280012,False,2019-02-11,2020-04-12,2,38.0,21706.0,571.2,562.9,577.3,0.5086,,,,,,,,True,,,False,,
P11,280013,False,2019-02-11,2020-09-07,3,60.0,35106.0,585.1,515.8,689.0,0.5209,,,,,,,,False,,,False,,
P11,280039,False,2018-05-16,2018-06-29,2,79.4,64783.0,815.4,806.9,819.1,0.726,,,,,,,,True,0.0,770.0,True,1.059,
P11,280040,False,2018-01-04,2019-02-04,2,70.0,51646.0,737.8,659.3,831.0,0.6569,,,,,,,,True,,,False,,
P11,280052,False,2018-12-03,2023-08-13,55,3136.2,2444107.0,779.3,718.4,869.1,0.6938,,,,,,,,False,1.0,770.0,True,1.012,
P11,280068,False,2018-01-31,2019-12-10,29,1551.2,1227465.0,791.3,736.5,904.9,0.7045,,,,,,,,False,,,False,,
P11,280086,False,2018-06-08,2018-06-08,1,24.0,11707.0,487.8,487.8,487.8,0.4343,,,,,,,,True,,,False,,
P11,280087,False,2018-06-09,2018-06-09,1,3.5,3158.0,902.2,902.2,902.2,0.8032,,,,,,,,True,,,False,,
P11,280093,False,2019-09-17,2019-11-12,3,24.0,26224.0,1092.7,910.9,1208.0,0.8806,,,,,,,,False,,,False,,
P11,280107,False,2018-08-20,2025-10-21,18,402.0,286845.0,713.5,595.2,842.1,0.6353,3.0,82.0,52997.0,646.3,338.8,933.5,0.5754,False,1.0,770.0,True,0.927,0.839
P11,280114,False,2018-05-11,2018-05-11,1,11.5,11011.0,957.4,957.4,957.4,0.8524,,,,,,,,True,,,False,,
P11,280121,False,2020-05-03,2025-10-30,6,180.0,110115.0,611.7,529.1,688.2,0.5446,1.0,60.0,40174.0,669.6,669.6,669.6,0.5961,False,1.0,770.0,True,0.794,0.87
P11,280129,False,2021-04-26,2025-03-19,24,541.0,338239.0,625.2,571.2,744.7,0.5566,4.0,72.0,43239.0,600.5,565.7,635.2,0.5347,False,1.0,770.0,True,0.812,0.78
P11,280130,False,2021-01-14,2025-03-24,58,1816.8,1208114.0,665.0,568.7,784.9,0.592,10.0,317.8,211915.0,666.8,701.8,729.7,0.5937,False,1.0,770.0,True,0.864,0.866
P11,280133,False,2018-08-13,2018-08-13,1,51.0,48625.0,953.4,953.4,953.4,0.8489,,,,,,,,True,,,False,,
P11,280135,False,2018-06-12,2018-06-25,3,185.0,151047.0,816.5,756.1,892.8,0.7269,,,,,,,,False,1.0,770.0,True,1.06,
P11,280147,False,2018-09-17,2019-08-02,8,307.2,265960.0,865.9,835.7,985.3,0.7709,,,,,,,,False,,,False,,
P11,280169,False,2020-03-15,2026-05-17,39,1643.0,1233438.0,750.7,680.3,806.7,0.6684,14.0,575.0,420330.0,731.0,650.5,794.4,0.6508,False,1.0,770.0,True,0.975,0.949
P11,280172,False,2019-06-24,2021-08-15,13,502.8,344379.0,685.0,590.7,775.1,0.6099,,,,,,,,False,1.0,770.0,True,0.89,
P11,280196,False,2019-02-12,2019-02-18,2,197.2,162634.0,824.7,749.9,885.0,0.7343,,,,,,,,True,,,False,,
P11,280198,False,2020-03-18,2021-03-22,8,431.4,324503.0,752.2,658.0,824.4,0.6697,,,,,,,,False,,,False,,
P11,280205,False,2020-07-31,2020-11-28,5,101.0,75255.0,745.2,572.1,939.7,0.6635,,,,,,,,False,,,False,,
P11,280206,False,2019-05-13,2021-08-08,41,3188.8,2428102.0,761.5,664.2,858.0,0.6779,,,,,,,,False,,,False,,
P11,280212,False,2019-09-11,2025-01-02,17,470.6,333867.0,709.4,659.5,764.0,0.6316,6.0,208.6,143092.0,685.9,662.0,748.4,0.6107,False,1.0,770.0,True,0.921,0.891
P11,280213,False,2019-09-09,2025-07-08,19,527.2,398893.0,756.6,673.2,846.8,0.6736,2.0,105.0,76046.0,724.2,523.1,845.6,0.6448,False,1.0,770.0,True,0.983,0.941
P11,280214,False,2020-01-31,2021-03-21,11,583.3,487414.0,835.6,802.1,902.8,0.744,,,,,,,,False,,,False,,
P11,280222,False,2020-01-05,2024-12-10,24,1357.0,1091376.0,804.2,761.9,854.5,0.716,1.0,42.0,38424.0,914.8,914.8,914.8,0.8145,False,1.0,770.0,True,1.044,1.188
P11,280236,False,2020-04-21,2024-03-22,6,169.0,88047.0,521.0,392.0,667.9,0.4638,,,,,,,,False,,,False,,
P11,280237,False,2019-11-04,2022-05-10,4,84.0,40594.0,483.3,382.5,585.1,0.4303,,,,,,,,False,,,False,,
P11,280238,False,2020-04-05,2024-04-15,10,313.7,158969.0,506.8,368.1,654.5,0.4512,,,,,,,,False,,,False,,
P11,280239,False,2020-04-02,2024-04-16,8,210.6,119556.0,567.7,494.5,667.9,0.5054,,,,,,,,False,,,False,,
P11,280240,False,2021-01-20,2024-05-10,17,460.0,279283.0,607.1,523.8,721.2,0.5405,,,,,,,,False,,,False,,
P11,280241,False,2021-01-17,2021-01-17,1,24.0,13873.0,578.0,578.0,578.0,0.5146,,,,,,,,True,,,False,,
P11,280242,False,2021-03-26,2021-03-26,1,36.0,23750.0,659.7,659.7,659.7,0.5874,,,,,,,,True,,,False,,
P11,280244,False,2024-07-22,2025-05-15,2,48.0,36780.0,766.3,703.6,828.9,0.6822,1.0,24.0,19895.0,828.9,828.9,828.9,0.738,True,,,False,,
P11,280245,False,2021-05-16,2021-05-24,2,139.0,108119.0,777.8,736.9,848.9,0.6925,,,,,,,,True,,,False,,
P11,280246,False,2021-05-23,2024-07-20,2,48.0,36882.0,768.4,662.7,874.0,0.6841,,,,,,,,True,,,False,,
P11,280256,False,2022-03-12,2025-07-17,28,1609.5,1170383.0,727.2,642.8,828.8,0.6474,8.0,372.0,258011.0,693.6,638.9,771.4,0.6175,False,0.0,770.0,True,0.944,0.901
P11,280264,False,2021-04-09,2026-07-26,147,9767.8,7187327.0,735.8,638.0,839.2,0.6551,39.0,2321.1,1679267.0,723.5,613.5,826.8,0.6441,False,1.0,770.0,True,0.956,0.94
P11,280298,False,2021-10-25,2026-06-28,6,468.0,324774.0,694.0,671.4,712.6,0.6178,5.0,372.0,261136.0,702.0,684.7,715.0,0.625,False,1.0,770.0,True,0.901,0.912
P11,280316,False,2021-04-16,2021-04-18,2,48.0,30548.0,636.4,553.5,835.5,0.5666,,,,,,,,True,,,False,,
P11,280318,False,2023-04-24,2025-11-09,13,474.0,346554.0,731.1,562.7,854.6,0.6509,8.0,304.0,217504.0,715.5,539.4,888.8,0.637,False,1.0,770.0,True,0.949,0.929
P11,280323,False,2024-04-07,2024-04-07,1,12.0,10019.0,834.9,834.9,834.9,0.7433,,,,,,,,True,0.0,770.0,True,1.084,
P11,280325,False,2021-07-14,2022-01-23,6,242.0,171117.0,707.1,558.3,809.8,0.6295,,,,,,,,False,1.0,770.0,True,0.918,
P11,280326,False,2021-04-01,2022-10-26,13,428.0,264132.0,617.1,525.7,704.3,0.5494,,,,,,,,False,,,False,,
P11,280327,False,2021-04-03,2024-05-12,13,384.0,253432.0,660.0,542.9,753.4,0.5876,,,,,,,,False,,,False,,
P11,280345,False,2025-07-14,2025-07-16,2,56.5,30529.0,540.3,469.9,582.9,0.4811,2.0,56.5,30529.0,540.3,469.9,582.9,0.4811,True,1.0,770.0,True,0.702,0.702
P11,280351,False,2021-09-05,2025-04-13,60,3832.2,2839011.0,740.8,620.9,833.0,0.6596,2.0,60.0,44621.0,743.7,742.2,745.9,0.6621,False,1.0,770.0,True,0.962,0.966
P11,280352,False,2021-04-23,2023-10-03,46,2464.0,1772285.0,719.3,616.4,817.8,0.6404,,,,,,,,False,,,False,,
P11,280358,False,2025-05-24,2025-05-26,3,90.0,64173.0,713.0,650.3,782.5,0.6348,3.0,90.0,64173.0,713.0,650.3,782.5,0.6348,False,1.0,770.0,True,0.926,0.926
P11,280362,False,2024-04-25,2024-11-16,6,139.0,106564.0,766.6,686.5,839.5,0.6826,2.0,41.0,30610.0,746.6,619.3,856.5,0.6647,False,,,False,,
P11,280365,False,2024-04-12,2024-11-14,10,261.0,168859.0,647.0,604.9,728.2,0.576,4.0,132.0,82054.0,621.6,423.3,758.5,0.5534,False,1.0,770.0,True,0.84,0.807
P11,280405,False,2022-02-17,2025-06-01,14,552.0,430569.0,780.0,731.5,844.6,0.6945,5.0,234.0,168844.0,721.6,616.4,805.2,0.6424,False,1.0,770.0,True,1.013,0.937
P11,280425,False,2024-05-02,2025-12-03,4,68.5,38208.0,557.8,432.5,679.7,0.4966,1.0,12.0,8662.0,721.8,721.8,721.8,0.6426,False,1.0,770.0,True,0.724,0.937
P11,280435,False,2023-12-03,2024-10-14,4,76.5,54536.0,712.9,580.5,826.8,0.6347,1.0,16.5,14861.0,900.7,900.7,900.7,0.8019,False,1.0,770.0,True,0.926,1.17
P11,280450,False,2025-05-03,2025-10-18,3,66.0,41469.0,628.3,545.1,689.3,0.5594,3.0,66.0,41469.0,628.3,545.1,689.3,0.5594,False,1.0,770.0,True,0.816,0.816
P11,280480,False,2024-02-11,2024-10-07,2,84.0,71223.0,847.9,789.9,891.4,0.7549,1.0,48.0,42787.0,891.4,891.4,891.4,0.7936,True,1.0,770.0,True,1.101,1.158
P11,280517,False,2024-09-20,2024-09-20,1,20.0,14861.0,743.0,743.0,743.0,0.6615,1.0,20.0,14861.0,743.0,743.0,743.0,0.6615,True,1.0,770.0,True,0.965,0.965
P11,280541,False,2025-04-06,2025-04-06,1,50.0,23750.0,475.0,475.0,475.0,0.4229,1.0,50.0,23750.0,475.0,475.0,475.0,0.4229,True,1.0,770.0,True,0.617,0.617
P11,280563,False,2025-08-05,2026-07-07,8,484.0,305458.0,631.1,467.6,759.2,0.5619,8.0,484.0,305458.0,631.1,467.6,759.2,0.5619,False,1.0,770.0,True,0.82,0.82
P11,280564,False,2026-06-05,2026-06-05,1,36.0,20992.0,583.1,583.1,583.1,0.5192,1.0,36.0,20992.0,583.1,583.1,583.1,0.5192,True,1.0,770.0,True,0.757,0.757
P11,280566,False,2025-09-07,2026-07-23,5,306.0,222788.0,728.1,692.0,762.2,0.6482,5.0,306.0,222788.0,728.1,692.0,762.2,0.6482,False,1.0,770.0,True,0.946,0.946
P11,280571,False,2026-03-28,2026-03-29,2,30.5,24521.0,804.0,728.7,912.4,0.7158,2.0,30.5,24521.0,804.0,728.7,912.4,0.7158,True,1.0,770.0,True,1.044,1.044
P11,280572,False,2025-11-20,2026-08-25,3,132.0,101056.0,765.6,701.5,847.5,0.6816,3.0,132.0,101056.0,765.6,701.5,847.5,0.6816,False,1.0,770.0,True,0.994,0.994
P11,280573,False,2025-12-01,2025-12-01,1,5.2,847.0,161.9,161.9,161.9,0.1442,1.0,5.2,847.0,161.9,161.9,161.9,0.1442,True,1.0,770.0,True,0.21,0.21
P11,280574,False,2025-04-17,2025-05-17,4,318.0,250413.0,787.5,757.7,818.4,0.7011,4.0,318.0,250413.0,787.5,757.7,818.4,0.7011,False,1.0,770.0,True,1.023,1.023
P11,280576,False,2025-03-29,2025-03-29,1,36.0,23417.0,650.5,650.5,650.5,0.5791,1.0,36.0,23417.0,650.5,650.5,650.5,0.5791,True,1.0,770.0,True,0.845,0.845
P11,280578,False,2025-09-13,2026-07-20,4,147.0,89911.0,611.6,546.9,707.3,0.5446,4.0,147.0,89911.0,611.6,546.9,707.3,0.5446,False,1.0,770.0,True,0.794,0.794
P11,280581,False,2025-05-05,2026-08-27,9,438.0,302239.0,690.0,561.5,775.5,0.6144,9.0,438.0,302239.0,690.0,561.5,775.5,0.6144,False,1.0,770.0,True,0.896,0.896
P11,280582,False,2025-04-06,2025-08-14,3,72.0,40562.0,563.4,451.5,686.0,0.5016,3.0,72.0,40562.0,563.4,451.5,686.0,0.5016,False,1.0,770.0,True,0.732,0.732
P11,280590,False,2025-06-09,2026-07-05,5,124.0,91705.0,739.6,733.7,790.4,0.6584,5.0,124.0,91705.0,739.6,733.7,790.4,0.6584,False,1.0,770.0,True,0.961,0.961
P11,280591,False,2025-11-21,2025-11-21,1,36.0,23197.0,644.4,644.4,644.4,0.5737,1.0,36.0,23197.0,644.4,644.4,644.4,0.5737,True,0.0,770.0,True,0.837,0.837
P11,280592,False,2025-06-09,2026-06-21,2,54.0,35935.0,665.5,577.0,824.7,0.5925,2.0,54.0,35935.0,665.5,577.0,824.7,0.5925,True,1.0,770.0,True,0.864,0.864
P11,280601,False,2025-07-11,2025-07-13,2,36.0,19021.0,528.3,502.0,543.0,0.4704,2.0,36.0,19021.0,528.3,502.0,543.0,0.4704,True,1.0,770.0,True,0.686,0.686
P11,280602,False,2025-07-13,2025-07-13,1,18.0,9026.0,501.4,501.4,501.4,0.4464,1.0,18.0,9026.0,501.4,501.4,501.4,0.4464,True,1.0,770.0,True,0.651,0.651
P11,280659,False,2026-04-28,2026-04-28,1,30.0,24953.0,831.8,831.8,831.8,0.7405,1.0,30.0,24953.0,831.8,831.8,831.8,0.7405,True,1.0,770.0,True,1.08,1.08
P11,280660,False,2026-03-26,2026-07-01,7,369.0,253174.0,686.1,664.9,735.8,0.6109,7.0,369.0,253174.0,686.1,664.9,735.8,0.6109,False,1.0,770.0,True,0.891,0.891
P11,280673,False,2026-04-12,2026-06-16,3,82.0,55427.0,675.9,618.2,714.5,0.6018,3.0,82.0,55427.0,675.9,618.2,714.5,0.6018,False,1.0,770.0,True,0.878,0.878
P11,280682,False,2026-06-30,2026-07-01,2,24.0,14066.0,586.1,405.7,766.4,0.5218,2.0,24.0,14066.0,586.1,405.7,766.4,0.5218,True,1.0,770.0,True,0.761,0.761
P11,280683,False,2026-06-29,2026-06-29,1,24.0,21317.0,888.2,888.2,888.2,0.7908,1.0,24.0,21317.0,888.2,888.2,888.2,0.7908,True,0.0,770.0,True,1.154,1.154
P12,120430,False,2018-01-11,2026-04-18,81,2372.4,1760508.0,742.1,648.0,850.7,0.6607,11.0,365.5,250366.0,685.0,645.5,767.1,0.6099,False,,,False,,
P12,120431,False,2018-01-24,2026-02-05,81,3046.5,2181654.0,716.1,609.1,812.4,0.6376,4.0,162.0,104958.0,647.9,617.5,697.9,0.5768,False,,,False,,
P12,120433,False,2018-01-08,2025-09-07,34,1096.5,809227.0,738.0,646.1,842.0,0.6571,1.0,24.0,21639.0,901.6,901.6,901.6,0.8027,False,,,False,,
P12,120434,False,2020-04-28,2024-04-14,16,516.5,335389.0,649.4,550.4,713.3,0.5781,,,,,,,,False,,,False,,
P12,120435,False,2018-01-05,2022-11-02,34,806.4,600922.0,745.1,650.2,836.9,0.6634,,,,,,,,False,1.0,608.0,True,1.225,
P12,120436,False,2018-02-20,2026-02-15,103,3986.3,3021473.0,758.0,663.2,859.6,0.6748,16.0,555.7,392984.0,707.2,522.1,814.4,0.6296,False,1.0,608.0,True,1.247,1.163
P12,120437,False,2018-01-30,2025-02-01,93,3992.2,3071259.0,769.3,670.7,865.5,0.6849,7.0,261.0,198927.0,762.2,640.9,882.3,0.6786,False,1.0,608.0,True,1.265,1.254
P12,120442,False,2018-01-29,2018-04-03,2,34.0,31729.0,933.2,818.4,1035.3,0.8308,,,,,,,,True,,,False,,
P12,120444,False,2018-01-22,2024-11-17,37,948.5,687838.0,725.2,609.9,811.6,0.6457,1.0,12.0,6584.0,548.6,548.6,548.6,0.4885,False,1.0,608.0,True,1.193,0.902
P12,120445,False,2020-05-15,2022-08-29,12,310.3,184765.0,595.5,486.0,700.4,0.5302,,,,,,,,False,1.0,608.0,True,0.979,
P12,120447,False,2020-05-26,2021-05-08,2,78.0,49146.0,630.1,611.4,639.7,0.561,,,,,,,,True,,,False,,
P12,120448,False,2018-08-30,2026-02-08,81,3122.2,2382611.0,763.1,663.6,864.6,0.6794,10.0,300.0,230827.0,769.4,644.0,917.7,0.685,False,1.0,608.0,True,1.255,1.265
P12,120450,False,2018-01-02,2025-08-31,53,1173.5,827019.0,704.7,620.9,834.5,0.6274,4.0,100.5,65426.0,651.0,531.9,768.3,0.5796,False,1.0,608.0,True,1.159,1.071
P12,120451,False,2018-01-02,2025-11-12,30,523.0,370617.0,708.6,639.2,812.4,0.6309,4.0,65.0,45209.0,695.5,585.2,837.2,0.6192,False,1.0,608.0,True,1.165,1.144
P12,120452,False,2018-06-19,2020-10-04,5,70.0,46294.0,661.3,511.9,813.7,0.5888,,,,,,,,False,,,False,,
P12,120453,False,2018-01-15,2025-10-10,37,629.0,424642.0,675.1,512.1,804.4,0.6011,3.0,48.0,25231.0,525.6,399.0,708.5,0.468,False,1.0,608.0,True,1.11,0.864
P12,120454,False,2018-02-08,2024-04-14,18,310.2,191980.0,618.8,436.0,807.2,0.551,,,,,,,,False,,,False,,
P12,120463,False,2019-10-03,2019-10-03,1,8.0,6701.0,837.7,837.7,837.7,0.7458,,,,,,,,True,0.0,608.0,True,1.378,
P12,120465,False,2018-03-30,2022-11-01,37,1086.2,770226.0,709.1,645.6,846.3,0.6313,,,,,,,,False,1.0,608.0,True,1.166,
P12,120531,False,2019-07-18,2025-11-17,26,463.4,295709.0,638.1,563.4,741.4,0.5681,4.0,78.0,52237.0,669.7,516.5,792.7,0.5963,False,1.0,608.0,True,1.05,1.101
P12,120532,False,2018-01-03,2026-02-01,58,2018.3,1431280.0,709.2,628.0,836.6,0.6314,7.0,373.0,208191.0,558.2,389.9,674.3,0.4969,False,1.0,608.0,True,1.166,0.918
P12,120534,False,2019-05-13,2026-02-07,22,308.0,207735.0,674.5,546.8,782.4,0.6005,3.0,33.0,20131.0,610.0,441.7,790.9,0.5431,False,,,False,,
P12,120536,False,2018-07-24,2025-10-05,47,1107.1,716561.0,647.2,561.9,761.3,0.5762,5.0,91.0,59533.0,654.2,566.0,791.8,0.5825,False,1.0,608.0,True,1.064,1.076
P12,241281,False,2020-10-15,2022-09-27,15,456.0,311541.0,683.2,575.6,781.4,0.6083,,,,,,,,False,,,False,,
P12,241288,False,2021-09-23,2021-09-23,1,12.0,4908.0,409.0,409.0,409.0,0.3641,,,,,,,,True,,,False,,
P12,242030,False,2018-05-29,2019-12-08,5,161.0,128088.0,795.6,683.1,897.3,0.7083,,,,,,,,False,,,False,,
P12,251200,False,2019-09-10,2019-09-10,1,4.0,1090.0,272.6,272.6,272.6,0.2427,,,,,,,,True,0.0,608.0,True,0.448,
P12,280003,False,2018-01-10,2019-04-02,7,110.5,89547.0,810.4,735.8,901.2,0.7215,,,,,,,,False,,,False,,
P12,280012,False,2019-07-29,2020-05-28,3,44.0,24402.0,554.6,514.2,631.4,0.4938,,,,,,,,False,,,False,,
P12,280013,False,2018-11-13,2024-03-20,10,228.0,144342.0,633.1,485.7,732.5,0.5636,,,,,,,,False,,,False,,
P12,280040,False,2018-08-16,2018-12-03,2,45.0,41485.0,921.9,909.3,952.8,0.8208,,,,,,,,True,,,False,,
P12,280052,False,2019-11-11,2020-11-04,2,16.7,12777.0,763.7,741.5,788.0,0.68,,,,,,,,True,0.0,608.0,True,1.256,
P12,280087,False,2019-12-01,2019-12-02,2,24.0,9246.0,385.3,370.7,393.4,0.343,,,,,,,,True,,,False,,
P12,280090,False,2020-04-23,2025-10-05,22,563.5,351861.0,624.4,514.9,755.9,0.5559,4.0,91.0,59980.0,659.1,498.8,782.9,0.5868,False,1.0,608.0,True,1.027,1.084
P12,280093,False,2018-03-07,2020-08-19,30,606.3,468673.0,773.0,638.8,872.6,0.623,,,,,,,,False,,,False,,
P12,280095,False,2018-03-08,2020-08-20,35,688.0,488234.0,709.6,551.9,832.2,0.5719,,,,,,,,False,,,False,,
P12,280096,False,2018-03-08,2020-03-23,33,659.2,433492.0,657.6,547.6,782.4,0.5299,,,,,,,,False,,,False,,
P12,280098,False,2020-10-29,2022-01-27,2,48.0,33260.0,692.9,597.2,788.6,0.6169,,,,,,,,True,1.0,608.0,True,1.14,
P12,280105,False,2020-08-21,2020-08-21,1,5.0,4252.0,850.5,850.5,850.5,0.7572,,,,,,,,True,,,False,,
P12,280107,False,2019-08-26,2025-11-19,49,1485.9,1047478.0,705.0,626.0,801.1,0.6276,11.0,338.0,213160.0,630.7,391.8,797.7,0.5615,False,1.0,608.0,True,1.16,1.037
P12,280114,False,2018-08-13,2022-04-10,15,214.0,127243.0,594.6,409.2,729.4,0.5294,,,,,,,,False,,,False,,
P12,280115,False,2018-07-24,2022-06-11,13,131.0,81122.0,619.3,563.3,701.3,0.5513,,,,,,,,False,,,False,,
P12,280129,False,2023-05-07,2023-05-07,1,7.0,6017.0,859.5,859.5,859.5,0.7652,,,,,,,,True,0.0,608.0,True,1.414,
P12,280130,False,2022-11-26,2022-11-26,1,10.5,9998.0,952.2,952.2,952.2,0.8478,,,,,,,,True,0.0,608.0,True,1.566,
P12,280133,False,2018-05-23,2018-06-07,2,111.0,94122.0,847.9,846.1,850.1,0.7549,,,,,,,,True,,,False,,
P12,280134,False,2018-05-30,2018-06-01,2,80.0,67866.0,848.3,795.2,911.6,0.7553,,,,,,,,True,1.0,608.0,True,1.395,
P12,280164,False,2019-01-31,2025-11-13,34,583.1,381131.0,653.6,558.1,757.9,0.5819,4.0,108.0,64830.0,600.3,555.5,680.5,0.5344,False,1.0,608.0,True,1.075,0.987
P12,280166,False,2023-03-31,2023-03-31,1,12.0,7688.0,640.7,640.7,640.7,0.5704,,,,,,,,True,,,False,,
P12,280174,False,2019-04-09,2019-10-21,3,84.0,24414.0,290.6,150.3,516.9,0.2342,,,,,,,,False,1.0,608.0,True,0.478,
P12,280206,False,2019-09-09,2019-09-09,1,8.0,5046.0,630.8,630.8,630.8,0.5616,,,,,,,,True,,,False,,
P12,280223,False,2020-04-16,2021-06-10,10,165.7,99790.0,602.2,518.2,729.6,0.4854,,,,,,,,False,,,False,,
P12,280225,False,2020-01-29,2021-04-11,10,157.1,65868.0,419.4,305.1,560.3,0.338,,,,,,,,False,,,False,,
P12,280226,False,2020-03-09,2021-04-13,8,124.0,58084.0,468.4,361.6,573.9,0.3775,,,,,,,,False,,,False,,
P12,280227,False,2020-03-09,2021-04-13,9,163.0,69938.0,429.1,324.7,508.9,0.3458,,,,,,,,False,1.0,608.0,True,0.706,
P12,280228,False,2020-03-10,2021-04-08,6,98.0,45107.0,460.3,340.8,577.5,0.3709,,,,,,,,False,,,False,,
P12,280229,False,2020-01-28,2021-04-09,9,116.4,47455.0,407.6,222.9,479.6,0.3285,,,,,,,,False,,,False,,
P12,280230,False,2020-04-14,2021-06-11,10,156.6,107168.0,684.6,575.5,779.7,0.5517,,,,,,,,False,,,False,,
P12,280232,False,2020-05-03,2021-05-14,5,56.0,33544.0,598.5,388.5,755.9,0.4823,,,,,,,,False,,,False,,
P12,280241,False,2021-01-17,2021-02-07,3,98.0,81468.0,831.3,786.4,897.5,0.7401,,,,,,,,False,,,False,,
P12,280242,False,2021-01-20,2021-01-20,1,91.0,76742.0,843.3,843.3,843.3,0.7508,,,,,,,,True,,,False,,
P12,280244,False,2020-05-10,2025-05-11,7,325.2,235908.0,725.4,641.1,807.7,0.6458,5.0,187.8,135952.0,724.1,594.6,840.1,0.6447,False,,,False,,
P12,280245,False,2020-05-07,2024-06-11,4,228.0,162054.0,710.8,659.0,782.2,0.6328,,,,,,,,False,,,False,,
P12,280256,False,2022-01-13,2025-08-06,109,7829.5,6215921.0,793.9,733.8,875.5,0.7068,30.0,2243.0,1759771.0,784.6,720.5,870.5,0.6985,False,0.0,608.0,True,1.306,1.29
P12,280284,False,2020-02-03,2021-02-07,2,100.0,84313.0,843.1,839.4,848.7,0.7507,,,,,,,,True,,,False,,
P12,280285,False,2021-02-12,2021-02-12,1,36.0,29025.0,806.2,806.2,806.2,0.7178,,,,,,,,True,,,False,,
P12,280287,False,2020-05-04,2021-03-03,4,88.0,29481.0,335.0,256.3,418.6,0.27,,,,,,,,False,,,False,,
P12,280325,False,2021-10-26,2021-10-26,1,12.0,5689.0,474.1,474.1,474.1,0.4221,,,,,,,,True,0.0,608.0,True,0.78,
P12,280351,False,2022-11-06,2023-10-15,2,24.0,16449.0,685.4,581.1,789.6,0.6102,,,,,,,,True,0.0,608.0,True,1.127,
P12,280352,False,2023-03-12,2023-03-12,1,12.0,9201.0,766.7,766.7,766.7,0.6826,,,,,,,,True,,,False,,
P12,280375,False,2021-09-12,2026-08-08,34,769.0,509631.0,662.7,566.0,754.1,0.5357,18.0,401.0,261879.0,653.1,459.8,751.0,0.5294,False,1.0,608.0,True,1.09,1.074
P12,280376,False,2021-11-08,2026-08-05,34,922.5,604951.0,655.8,506.5,797.6,0.5285,16.0,443.0,305097.0,688.7,565.3,793.5,0.5551,False,1.0,608.0,True,1.079,1.133
P12,280377,False,2021-05-24,2026-08-04,35,894.5,531419.0,594.1,430.4,765.5,0.4797,13.0,289.0,205867.0,712.3,605.8,861.6,0.5768,False,1.0,608.0,True,0.977,1.172
P12,280378,False,2021-05-28,2026-07-19,28,489.5,317232.0,648.1,491.2,781.8,0.524,15.0,254.1,177221.0,697.4,569.6,826.8,0.5653,False,1.0,608.0,True,1.066,1.147
P12,280379,False,2021-09-08,2026-08-06,36,1040.0,696455.0,669.7,605.9,795.9,0.5403,17.0,518.0,361975.0,698.8,635.9,792.3,0.5643,False,1.0,608.0,True,1.101,1.149
