line,from_sku,to_sku,n,recent_n,last_seen,setup_hours,ttp_change,ffs_change,tpld_change,cspkr_change,conv_to_org,cinn_to_non_cinn,added_flavors,cip_req_after,in_changeover_table
P12,280612,280375,1,1,2026-08-08,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,True
P12,280612,280379,1,1,2026-04-25,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,True
P12,280612,280397,1,1,2026-06-17,2.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,True
P12,280612,280426,1,1,2026-05-18,1.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,True
P12,280612,280611,1,1,2026-08-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
P12,280612,280613,1,1,2026-06-29,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True
P12,280613,280376,1,1,2026-07-16,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,True
P12,280614,280426,1,1,2026-07-14,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,True
P12,280614,280539,1,1,2026-05-09,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,True
P12,280614,280605,1,1,2026-06-02,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,True
P12,280614,280612,1,1,2026-06-15,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True
P12,280614,280613,1,1,2026-02-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
P12,280615,280539,1,1,2026-06-08,2.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,True
P12,280615,280612,1,1,2026-04-22,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True
P12,280622,280436,1,1,2026-03-25,1.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,True
P12,280622,280611,1,1,2026-05-06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
P12,280622,280612,1,1,2026-07-08,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
P13,280256,280351,15,12,2026-06-06,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,280233,280234,9,0,2021-08-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280351,280256,9,6,2026-06-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,120464,241288,8,0,2020-12-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,280234,280235,8,0,2021-12-14,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P13,280212,280052,7,0,2023-04-19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P13,120436,120437,6,0,2022-10-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,120436,120464,6,0,2020-02-23,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P13,280169,241283,6,1,2024-09-06,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
P13,280169,280325,6,0,2023-03-12,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,280222,280212,6,1,2025-04-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280351,280264,6,6,2025-03-26,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P13,120436,120448,5,0,2023-08-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,241287,280169,5,0,2023-05-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,251200,120437,5,0,2020-11-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,251200,120464,5,0,2024-01-27,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,280052,280212,5,0,2023-07-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P13,280169,241287,5,0,2023-12-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280213,280052,5,0,2023-07-16,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True
P13,280264,280351,5,4,2025-06-27,1.25,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,True
P13,120436,280169,4,1,2024-10-06,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,120437,120436,4,0,2022-10-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,120437,120448,4,0,2022-09-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,120437,120464,4,0,2020-11-15,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P13,120464,120436,4,0,2023-09-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,241288,120436,4,0,2019-07-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,280052,280147,4,0,2019-01-29,,,,,,,,,,False
P13,280052,280222,4,0,2021-06-20,1.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
P13,280169,280198,4,0,2021-03-09,,,,,,,,,,False
P13,280234,280233,4,0,2022-02-06,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P13,280235,280234,4,0,2022-01-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280450,280264,4,1,2025-07-09,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,120436,241288,3,0,2019-09-17,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,120436,280264,3,2,2025-05-10,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P13,120448,120436,3,1,2025-05-09,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P13,120448,120464,3,0,2021-04-22,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True
P13,120448,251200,3,0,2019-08-21,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P13,120464,120448,3,0,2021-04-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,120464,280206,3,0,2020-02-25,,,,,,,,,,False
P13,241283,120437,3,2,2024-10-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,241283,120464,3,0,2020-04-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,241283,280169,3,0,2023-06-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,241283,280351,3,0,2023-06-07,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P13,241287,241283,3,0,2023-12-18,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
P13,241288,251200,3,0,2023-12-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,241288,280052,3,0,2019-10-07,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,True
P13,241288,280169,3,0,2022-12-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,242027,280040,3,0,2018-08-27,,,,,,,,,,False
P13,251200,120436,3,0,2020-12-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,280052,251200,3,0,2020-10-03,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,True
P13,280052,280213,3,0,2023-06-04,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,True
P13,280052,280325,3,0,2022-03-13,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,True
P13,280169,280264,3,0,2024-06-10,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,280169,280318,3,0,2023-08-23,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,280172,251200,3,0,2021-05-18,,,,,,,,,,False
P13,280222,280052,3,0,2021-06-27,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
P13,280235,280233,3,0,2021-12-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280264,280169,3,0,2024-09-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,280325,280222,3,0,2022-03-16,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P13,280327,241283,3,0,2024-03-09,,,,,,,,,,False
P13,280351,280169,3,1,2024-09-12,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,280365,280362,3,1,2025-02-02,,,,,,,,,,False
P13,120436,241287,2,0,2023-10-24,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,120436,280052,2,0,2020-09-01,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P13,120437,241283,2,1,2024-10-01,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P13,120437,241288,2,0,2019-02-13,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,120437,280052,2,0,2020-10-23,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P13,120448,241283,2,0,2022-11-08,1.5,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,True
P13,120448,241287,2,0,2023-07-23,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P13,120448,280169,2,0,2023-11-07,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P13,120464,241287,2,0,2023-12-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,120464,242030,2,0,2018-10-15,,,,,,,,,,False
P13,120464,251200,2,0,2021-03-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,120464,280107,2,0,2019-07-29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,True
P13,120464,280169,2,0,2024-06-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,120464,280405,2,0,2024-01-14,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P13,241283,120436,2,1,2024-10-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,241283,241287,2,0,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,241283,280052,2,0,2023-05-04,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P13,241283,280172,2,0,2021-10-17,,,,,,,,,,False
P13,241283,280264,2,0,2024-03-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,241283,280327,2,0,2023-12-20,,,,,,,,,,False
P13,241283,280365,2,0,2023-02-07,,,,,,,,,,False
P13,241287,120436,2,0,2022-11-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,241287,120437,2,0,2024-02-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,241287,280172,2,0,2022-05-19,,,,,,,,,,False
P13,241287,280264,2,0,2024-06-25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,241288,120437,2,0,2020-02-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,241288,120464,2,0,2020-08-24,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,241288,242027,2,0,2018-07-30,,,,,,,,,,False
P13,241288,280172,2,0,2020-12-18,,,,,,,,,,False
P13,241288,280222,2,0,2021-11-01,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,True
P13,241288,280318,2,0,2024-02-12,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,251200,241283,2,0,2023-01-05,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
P13,251200,241287,2,0,2022-10-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,251200,280169,2,0,2023-09-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280013,280351,2,2,2024-11-17,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P13,280040,242027,2,0,2018-08-27,,,,,,,,,,False
P13,280040,242030,2,0,2018-11-05,,,,,,,,,,False
P13,280052,120436,2,0,2020-10-12,0.75,1.0,0.0,1.0,1.0,0.0,1.0,-3.0,0.0,True
P13,280052,120437,2,0,2019-02-25,0.75,1.0,0.0,1.0,1.0,0.0,1.0,-3.0,0.0,True
P13,280052,120464,2,0,2019-09-30,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P13,280052,241283,2,0,2023-06-19,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P13,280052,280169,2,0,2023-04-21,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,True
P13,280052,280214,2,0,2020-12-01,,,,,,,,,,False
P13,280052,280233,2,0,2020-04-28,2.0,1.0,1.0,1.0,1.0,0.0,1.0,-2.0,0.0,True
P13,280052,280405,2,0,2023-02-28,1.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
P13,280107,120436,2,0,2021-10-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280147,280052,2,0,2019-04-22,,,,,,,,,,False
P13,280169,280405,2,0,2022-12-15,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,True
P13,280172,120464,2,0,2022-04-10,,,,,,,,,,False
P13,280172,280169,2,0,2022-05-20,,,,,,,,,,False
P13,280172,280222,2,0,2021-10-24,,,,,,,,,,False
P13,280172,280362,2,0,2022-05-15,,,,,,,,,,False
P13,280198,280052,2,0,2021-01-17,,,,,,,,,,False
P13,280206,280212,2,0,2020-03-02,,,,,,,,,,False
P13,280212,120464,2,0,2021-04-04,1.25,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,True
P13,280212,280206,2,0,2020-10-19,,,,,,,,,,False
P13,280212,280327,2,0,2023-04-05,,,,,,,,,,False
P13,280213,241283,2,0,2023-06-06,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P13,280214,280213,2,0,2020-09-25,,,,,,,,,,False
P13,280222,120464,2,0,2023-01-19,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P13,280222,241283,2,0,2022-09-17,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P13,280222,280172,2,0,2021-12-21,,,,,,,,,,False
P13,280222,280351,2,0,2022-06-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,280235,280206,2,0,2020-08-19,,,,,,,,,,False
P13,280247,280233,2,0,2020-06-23,1.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,True
P13,280256,280264,2,2,2025-05-18,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P13,280264,120436,2,1,2025-02-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,280264,120448,2,1,2025-05-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,280264,120464,2,0,2024-06-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280264,241287,2,0,2024-02-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,280264,280256,2,2,2025-05-26,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-2.0,0.0,True
P13,280264,280318,2,2,2025-04-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280264,280327,2,0,2024-03-08,,,,,,,,,,False
P13,280264,280517,2,0,2024-06-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,280318,280052,2,0,2023-05-24,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P13,280318,280169,2,0,2022-03-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,280318,280351,2,1,2024-12-19,1.25,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,True
P13,280318,280450,2,0,2024-02-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,280325,280052,2,0,2022-03-09,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,True
P13,280327,241288,2,0,2024-02-02,,,,,,,,,,False
P13,280351,280362,2,1,2025-01-31,,,,,,,,,,False
P13,280351,280450,2,0,2024-08-29,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,280362,280351,2,1,2024-09-23,,,,,,,,,,False
P13,280362,280365,2,1,2025-02-02,,,,,,,,,,False
P13,280365,280264,2,1,2024-12-11,,,,,,,,,,False
P13,280365,280327,2,0,2024-03-23,,,,,,,,,,False
P13,280405,280212,2,0,2023-04-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,280405,280222,2,0,2024-01-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,120430,120436,1,0,2018-02-26,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,120430,241288,1,0,2024-02-11,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P13,120430,242027,1,0,2018-04-30,,,,,,,,,,False
P13,120431,120436,1,0,2018-10-01,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,120431,251200,1,0,2018-01-11,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P13,120433,120464,1,0,2018-01-23,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,True
P13,120436,120444,1,0,2018-09-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,120436,120465,1,0,2018-01-03,,,,,,,,,,False
P13,120436,241283,1,0,2020-12-07,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,True
P13,120436,251200,1,0,2018-02-05,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,120436,280147,1,0,2019-04-15,,,,,,,,,,False
P13,120436,280213,1,0,2023-07-13,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P13,120436,280222,1,0,2020-10-16,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P13,120436,280234,1,0,2021-09-12,2.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P13,120436,280256,1,0,2023-10-16,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True
P13,120436,280351,1,1,2025-02-18,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P13,120436,280362,1,0,2022-08-31,,,,,,,,,,False
P13,120436,280405,1,0,2023-11-16,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P13,120437,120431,1,0,2018-09-25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,120437,242027,1,0,2018-05-14,,,,,,,,,,False
P13,120437,251200,1,0,2018-02-12,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,120437,280040,1,0,2018-11-05,,,,,,,,,,False
P13,120437,280107,1,0,2021-05-03,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
P13,120437,280222,1,0,2021-11-07,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P13,120437,280351,1,1,2024-09-08,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P13,120437,280365,1,0,2024-02-26,,,,,,,,,,False
P13,120444,120436,1,0,2019-06-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,120444,120437,1,0,2018-04-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,120444,120448,1,0,2018-09-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,120444,120464,1,0,2018-07-23,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
P13,120444,280351,1,0,2024-07-28,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P13,120445,280212,1,0,2020-05-17,,,,,,,,,,False
P13,120448,120437,1,0,2018-03-23,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
P13,120448,120536,1,0,2018-04-02,1.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,True
P13,120448,241288,1,0,2022-11-13,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
P13,120448,242027,1,0,2018-08-06,,,,,,,,,,False
P13,120448,280052,1,0,2019-01-14,2.25,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,True
P13,120448,280213,1,0,2023-09-08,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,True
P13,120448,280222,1,0,2022-06-08,2.75,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,True
P13,120450,280264,1,0,2024-03-01,1.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,True
P13,120453,280087,1,0,2018-07-09,,,,,,,,,,False
P13,120464,120430,1,0,2018-04-26,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P13,120464,120431,1,0,2018-01-09,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P13,120464,120437,1,0,2018-05-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,120464,120444,1,0,2018-07-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,True
P13,120464,120532,1,0,2019-08-12,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P13,120464,241283,1,0,2021-11-28,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
P13,120464,242027,1,0,2018-08-13,,,,,,,,,,False
P13,120464,280052,1,0,2018-12-17,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P13,120464,280213,1,0,2021-12-03,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-2.0,0.0,True
P13,120464,280222,1,0,2022-08-08,1.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,True
P13,120464,280235,1,0,2020-07-17,1.75,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P13,120464,280327,1,0,2024-01-30,,,,,,,,,,False
P13,120464,280351,1,0,2024-08-05,1.25,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,True
P13,120464,280450,1,1,2025-07-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,120465,120448,1,0,2018-01-08,,,,,,,,,,False
P13,120465,241288,1,0,2019-09-18,,,,,,,,,,False
P13,120532,120448,1,0,2019-08-19,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,120536,120444,1,0,2018-04-02,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,241281,120436,1,0,2022-08-28,,,,,,,,,,False
P13,241283,241281,1,0,2022-08-26,,,,,,,,,,False
P13,241283,241288,1,0,2023-11-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,241283,241653,1,0,2020-01-31,,,,,,,,,,False
P13,241283,251200,1,0,2021-08-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,241283,280213,1,0,2022-11-10,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P13,241283,280247,1,0,2021-12-06,1.75,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P13,241283,280256,1,1,2025-04-27,0.5,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,True
P13,241283,280362,1,0,2022-12-22,,,,,,,,,,False
P13,241283,280405,1,0,2023-04-14,1.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
P13,241287,120430,1,0,2024-02-11,0.75,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,True
P13,241287,241288,1,0,2022-12-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,241287,251200,1,0,2022-10-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,241287,280233,1,0,2021-02-06,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,True
P13,241287,280327,1,0,2023-12-05,,,,,,,,,,False
P13,241287,280362,1,0,2023-10-26,,,,,,,,,,False
P13,241288,120444,1,0,2019-06-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,241288,120465,1,0,2019-09-18,,,,,,,,,,False
P13,241288,280264,1,0,2023-12-10,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,241653,280243,1,0,2020-02-01,,,,,,,,,,False
P13,242027,120433,1,0,2018-01-22,,,,,,,,,,False
P13,242027,120448,1,0,2018-08-03,,,,,,,,,,False
P13,242027,120464,1,0,2018-08-09,,,,,,,,,,False
P13,242027,241288,1,0,2018-04-17,,,,,,,,,,False
P13,242027,242030,1,0,2018-05-01,,,,,,,,,,False
P13,242027,280039,1,0,2018-06-14,,,,,,,,,,False
P13,242027,280141,1,0,2018-08-29,,,,,,,,,,False
P13,242030,120431,1,0,2018-10-19,,,,,,,,,,False
P13,242030,120436,1,0,2018-02-05,,,,,,,,,,False
P13,242030,280039,1,0,2018-05-03,,,,,,,,,,False
P13,242030,280040,1,0,2018-02-01,,,,,,,,,,False
P13,242030,280052,1,0,2018-11-07,,,,,,,,,,False
P13,242030,280206,1,0,2019-10-14,,,,,,,,,,False
P13,251200,120448,1,0,2018-02-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,251200,241288,1,0,2021-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,251200,242027,1,0,2018-01-15,,,,,,,,,,False
P13,251200,280002,1,0,2020-12-20,,,,,,,,,,False
P13,251200,280121,1,0,2021-08-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
P13,251200,280172,1,0,2021-03-31,,,,,,,,,,False
P13,251200,280245,1,0,2021-05-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,True
P13,251200,280318,1,0,2021-11-11,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
P13,251200,280480,1,1,2025-04-15,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,True
P13,280002,280222,1,0,2020-12-21,,,,,,,,,,False
P13,280039,120464,1,0,2018-05-08,,,,,,,,,,False
P13,280039,242027,1,0,2018-06-22,,,,,,,,,,False
P13,280052,241287,1,0,2023-05-08,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,True
P13,280052,241288,1,0,2018-12-12,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,True
P13,280052,280068,1,0,2019-10-07,,,,,,,,,,False
P13,280052,280155,1,0,2021-01-18,,,,,,,,,,False
