block_id,block_type,line_id,line_name,start_h,end_h,label,order_id,sku,sku_description,qty_kg,locked,attrs
prod_b285d018ec,production,3,P12,41.0,42.0,280375,29903|CUR,280375,GUTZY ORG ARSPBLBBET 6x8x110g Tray,,False,
prod_68cdd45e76,production,3,P12,42.0,53.0,280612,29905|CUR,280612,GGS SLY STBLEM 9x4x100g,,False,
prod_2afd04d877,production,3,P12,59.0,62.0,280612,29905|CUR,280612,GGS SLY STBLEM 9x4x100g,,False,
prod_c0181f7d24,production,3,P12,62.0,94.0,280611,29906|CUR,280611,GGS SLY BLURSB 9x4x100g,,False,
prod_c8c29385ea,production,3,P12,115.0,128.0,280614,29907|CUR,280614,GGS SLY STBLEM 6x10x100g,,False,
prod_87582d9adf,production,3,P12,311.0,330.0,280614,29907|CUR,280614,GGS SLY STBLEM 6x10x100g,,False,
trial_020b13610e,trial,3,P12,136.0,179.0,280613,TRIAL-280613-LP12,280613,GGS SLY BLURSB 6x10x100g,,False,
trial_23b7bfe3c8,trial,3,P12,185.0,241.0,280613,TRIAL-280613-LP12,280613,GGS SLY BLURSB 6x10x100g,,False,
prod_40098072a0,production,5,P14,152.0,183.0,280347,280347-W0,280347,GGS APL STB 6x4x3.2oz,,False,
prod_88de9bbf28,production,5,P14,183.0,197.0,280602,280602-W0,280602,GGS FV ABERCAR 6x4x3.2oz,,False,
prod_7d7a67e934,production,5,P14,29.0,95.0,120448,120448-W1,120448,6X12X90 ACIN GGS,,False,
prod_d094bab75f,production,5,P14,382.0,502.0,120448,120448-W1,120448,6X12X90 ACIN GGS,,False,
prod_e8726c8b1a,production,5,P14,283.0,325.0,280580,280580-W1,280580,GGS FV VP APERCAR-ABERCAR 6x10x3.2oz,,False,
prod_94636dfd2e,production,5,P14,237.0,241.0,120536,120536-W2,120536,GGS APL BER 12x4x90g CAN,,False,
prod_fa1eac95f9,production,5,P14,272.0,283.0,120536,120536-W2,120536,GGS APL BER 12x4x90g CAN,,False,
prod_534d36e1c9,production,5,P14,246.0,250.0,280581,280581-W2,280581,GGS FV VP APECSWP-ASTBZUC 6x10x3.2oz,,False,
prod_59585b196d,production,5,P14,325.0,376.0,280581,280581-W2,280581,GGS FV VP APECSWP-ASTBZUC 6x10x3.2oz,,False,
prod_dd9859ee79,production,5,P14,241.0,246.0,280347,29911|CUR,280347,GGS APL STB 6x4x3.2oz,,False,
prod_d0a74ac36a,production,5,P14,256.0,272.0,280347,29911|CUR,280347,GGS APL STB 6x4x3.2oz,,False,
prod_6e94acd083,production,5,P14,197.0,210.0,280602,29909|CUR,280602,GGS FV ABERCAR 6x4x3.2oz,,False,
prod_be9faf6048,production,5,P14,210.0,237.0,280345,29910|CUR,280345,GGS APL APL 6x4x3.2oz,,False,
prod_efda736044,production,5,P14,95.0,124.0,120436,29913|CUR,120436,6X12X90 APL GGS,,False,
prod_df27626792,production,5,P14,130.0,152.0,120436,29913|CUR,120436,6X12X90 APL GGS,,False,
prod_5ded16a26e,production,6,P15,33.0,38.0,120436,120436-W0,120436,6X12X90 APL GGS,,False,
prod_bc0468c7d1,production,6,P15,157.0,164.0,120436,120436-W0,120436,6X12X90 APL GGS,,False,
prod_43a0aaf14d,production,6,P15,25.0,29.0,120463,120463-W0,120463,GGS APL APL 1x48x3.2oz FS,,False,
prod_06ac12585d,production,6,P15,139.0,157.0,120463,120463-W0,120463,GGS APL APL 1x48x3.2oz FS,,False,
prod_ecf10c2d9a,production,6,P15,335.0,339.0,280169,280169-W0,280169,GGS F&V VP APECSWP-ASTBZUC 6x12x3.2oz,,False,
prod_9049c79cb6,production,6,P15,349.0,387.0,280169,280169-W0,280169,GGS F&V VP APECSWP-ASTBZUC 6x12x3.2oz,,False,
prod_80d59be72e,production,6,P15,199.0,260.0,280264,280264-W0,280264,6X12X90 WALMRT F&V PEC-BER-STB,,False,
prod_b4fc073ce6,production,6,P15,29.0,33.0,280591,280591-W0,280591,GGS VP APL-BAN-STB 1x24x3.2oz,,False,
prod_23b5b7e9a1,production,6,P15,75.0,120.0,280591,280591-W0,280591,GGS VP APL-BAN-STB 1x24x3.2oz,,False,
prod_b7fd3eb9d7,production,6,P15,120.0,139.0,241283,241283-W1,241283,6X12X90 ORG VP APL-BAN-STB GGS,,False,
prod_4fae80e59c,production,6,P15,282.0,314.0,241283,241283-W1,241283,6X12X90 ORG VP APL-BAN-STB GGS,,False,
prod_b83400a9d9,production,6,P15,164.0,183.0,280324,280324-W1,280324,GGS VP APL-CIN-STB-GM5 1x32x3.2oz,,False,
prod_2bd0a4c092,production,6,P15,183.0,192.0,280610,280610-W1,280610,GGS ACTCHU ACIN 1x36x120g FS,,False,
prod_37063bd4a9,production,6,P15,260.0,282.0,280610,280610-W1,280610,GGS ACTCHU ACIN 1x36x120g FS,,False,
prod_8185f41ecb,production,6,P15,455.0,493.0,241283,241283-W2,241283,6X12X90 ORG VP APL-BAN-STB GGS,,False,
prod_ef60d9fb65,production,6,P15,440.0,455.0,280348,280348-W2,280348,GGS VP APL-CIN 1x48x3.2oz,,False,
prod_4416c0a9ff,production,6,P15,339.0,343.0,280617,280617-W2,280617,GGS SLY VP BLURSB-STBLEM 1x18x100g,,False,
prod_4ff39e577f,production,6,P15,387.0,418.0,280617,280617-W2,280617,GGS SLY VP BLURSB-STBLEM 1x18x100g,,False,
prod_85ac9f00a1,production,6,P15,331.0,335.0,570560,570560-W2,570560,GGS APL 1x48x90g CAN FS,,False,
prod_20d8d9bd99,production,6,P15,418.0,440.0,570560,570560-W2,570560,GGS APL 1x48x90g CAN FS,,False,
prod_842ef73058,production,6,P15,192.0,193.0,280605,29915|CUR,280605,GGS ACTCHU ACIN 9x4x4.2oz,,False,
prod_0bfafe91ab,production,6,P15,314.0,331.0,280605,29915|CUR,280605,GGS ACTCHU ACIN 9x4x4.2oz,,False,
prod_7a072a2281,production,6,P15,38.0,43.0,280607,29916|CUR,280607,GGS ACTCHU ACIN 6x10x4.2oz,,False,
prod_77e46e2781,production,6,P15,49.0,75.0,280607,29916|CUR,280607,GGS ACTCHU ACIN 6x10x4.2oz,,False,
prod_8e3e724886,production,7,P16,145.0,166.0,120463,120463-W0,120463,GGS APL APL 1x48x3.2oz FS,,False,
prod_c82bcaf765,production,7,P16,188.0,192.0,280348,280348-W1,280348,GGS VP APL-CIN 1x48x3.2oz,,False,
prod_14bb847157,production,7,P16,248.0,274.0,280348,280348-W1,280348,GGS VP APL-CIN 1x48x3.2oz,,False,
prod_33069e5322,production,7,P16,456.0,462.0,251200,251200-W2,251200,6X12X90 VP APL-STB GGS CAN,,False,
prod_3d1b8d832e,production,7,P16,468.0,472.0,251200,251200-W2,251200,6X12X90 VP APL-STB GGS CAN,,False,
prod_cc178b8b34,production,7,P16,428.0,450.0,280121,280121-W2,280121,6X12X90 VP APL-BLB GGS CAN,,False,
prod_7bfddc49f7,production,7,P16,373.0,403.0,280264,280264-W2,280264,6X12X90 WALMRT F&V PEC-BER-STB,,False,
prod_6eb915eeaa,production,7,P16,192.0,196.0,280348,280348-W2,280348,GGS VP APL-CIN 1x48x3.2oz,,False,
prod_c0c834d202,production,7,P16,493.0,504.0,280348,280348-W2,280348,GGS VP APL-CIN 1x48x3.2oz,,False,
prod_5f2e25c9b4,production,7,P16,403.0,428.0,280559,280559-W2,280559,nan,,False,
prod_9bd1f1c87f,production,7,P16,450.0,456.0,570560,570560-W2,570560,GGS APL 1x48x90g CAN FS,,False,
prod_a28100c470,production,7,P16,472.0,493.0,570560,570560-W2,570560,GGS APL 1x48x90g CAN FS,,False,
prod_4a26627c81,production,7,P16,274.0,348.0,280264,29918|CUR,280264,6X12X90 WALMRT F&V PEC-BER-STB,,False,
prod_60fdf7c2a8,production,7,P16,354.0,373.0,280264,29918|CUR,280264,6X12X90 WALMRT F&V PEC-BER-STB,,False,
prod_330fa98266,production,7,P16,108.0,145.0,120463,29919|CUR,120463,GGS APL APL 1x48x3.2oz FS,,False,
prod_1162a7a286,production,7,P16,166.0,188.0,280563,29920|CUR,280563,WALMART FV VP PEC-BER-STBAN-PER 1x24x90g,,False,
prod_8074e98d10,production,7,P16,196.0,198.0,280564,29921|CUR,280564,WALMART VP UNSWT APL-CIN-STB 1x24x90g,,False,
prod_04cd3c4d4b,production,7,P16,222.0,248.0,280564,29921|CUR,280564,WALMART VP UNSWT APL-CIN-STB 1x24x90g,,False,
prod_fdfdd6b069,production,7,P16,204.0,222.0,280592,29922|CUR,280592,GGS VP APL-CIN 1x24x3.2oz,,False,
prod_d3c88e3e60,production,8,P17,214.0,225.0,120448,120448-W0,120448,6X12X90 ACIN GGS,,False,
prod_c4da1f51d1,production,8,P17,238.0,264.0,120448,120448-W0,120448,6X12X90 ACIN GGS,,False,
prod_884376b19b,production,8,P17,13.0,17.0,280169,280169-W0,280169,GGS F&V VP APECSWP-ASTBZUC 6x12x3.2oz,,False,
prod_0be46fad20,production,8,P17,138.0,147.0,280169,280169-W0,280169,GGS F&V VP APECSWP-ASTBZUC 6x12x3.2oz,,False,
prod_cff8fbe1e0,production,8,P17,147.0,194.0,280421,280421-W0,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_12f3f1ec0f,production,8,P17,194.0,214.0,280490,280490-W0,280490,GGS F&V VP ASTBZUC-APERCAR 1x28x3.2oz,,False,
prod_67977eace9,production,8,P17,9.0,13.0,280591,280591-W0,280591,GGS VP APL-BAN-STB 1x24x3.2oz,,False,
prod_02bfc891a3,production,8,P17,112.0,138.0,280591,280591-W0,280591,GGS VP APL-BAN-STB 1x24x3.2oz,,False,
prod_1b03c59816,production,8,P17,280.0,317.0,280107,280107-W1,280107,6X12X90 ORG APL GGS,,False,
prod_08f2008fe2,production,8,P17,264.0,280.0,280421,280421-W1,280421,GGS VP APL-STB-BAN-PEC 2x20x90g - CAN,,False,
prod_c9cd27650d,production,8,P17,225.0,232.0,280451,280451-W1,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_11061a27ec,production,8,P17,331.0,337.0,280451,280451-W1,280451,GGS VP PINPAS-STB-PER-MAN 2x20x90g CAN,,False,
prod_59af7d5584,production,8,P17,337.0,345.0,280566,280566-W1,280566,WALMART FV VP PERZU-MANPU-STBSQ 6x12x90g,,False,
prod_684771a563,production,8,P17,317.0,331.0,280591,280591-W1,280591,GGS VP APL-BAN-STB 1x24x3.2oz,,False,
prod_57a378e4fe,production,8,P17,351.0,358.0,120448,120448-W2,120448,6X12X90 ACIN GGS,,False,
prod_faf031a3bc,production,8,P17,364.0,387.0,120448,120448-W2,120448,6X12X90 ACIN GGS,,False,
prod_8f53e34bb3,production,8,P17,434.0,466.0,280103,280103-W2,280103,2X20X90 VP APL-BAN-STB GGS,,False,
prod_cc00c0c0e0,production,8,P17,474.0,484.0,280559,280559-W2,280559,nan,,False,
prod_005b4194a8,production,8,P17,345.0,351.0,280563,280563-W2,280563,WALMART FV VP PEC-BER-STBAN-PER 1x24x90g,,False,
prod_aa1e5ff84d,production,8,P17,466.0,474.0,280563,280563-W2,280563,WALMART FV VP PEC-BER-STBAN-PER 1x24x90g,,False,
prod_3d14e67878,production,8,P17,387.0,434.0,280590,280590-W2,280590,GGS APL 1x24x3.2oz,,False,
prod_4d112645e0,production,8,P17,17.0,106.0,280480,29923|CUR,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
prod_ca4624cfd8,production,9,P18,189.0,278.0,280480,280480-W0,280480,GGS ORG VP APL-CIN-PEC-STB 1x28x3.2oz,,False,
